8.49277e-21
1.85687e-05
0.000183578
4.30552e-05
0.00042243
-1.77514e-05
0.000426079
-4.50327e-05
0.00019229
-1.99323e-05
6.86858e-20
1.77021e-21
1.09317e-21
-3.65829e-05
0.000178279
-2.62579e-05
0.000567839
-0.000123991
1.31497
5.51944
-8.67737
0
19.6575
0
12.3539
5.51944
-8.67737
0
1.65787
0
23.3927
5.51944
-8.67737
3.78857e-25
20
0
24.7154
5.51944
11.3226
-15.4278
20
0
10.6452
3.26364
21.4831
13.3102
4.52153
8.76692
2.58051
5.51944
11.3226
-5.17104
20.3425
-4.48247e-19
23.9602
5.51944
31.3226
0
19.6575
0
34.9991
5.51944
31.3226
0
44.5091
0
46.038
5.51944
31.3226
0
20
4.57184e-23
-19.6575
-20.3425
-4.09483e-19
-19.6575
